"storenum","lat","long","year","new","state","population"
10,35.8887523,-94.9799735,1995,0,"OK",3308208
10,35.8887523,-94.9799735,2000,0,"OK",3453943
10,35.8887523,-94.9799735,2005,0,"OK",3532769
11,36.3353949,-92.381346,1970,0,"AR",1930077
11,36.3353949,-92.381346,1975,0,"AR",2158291
11,36.3353949,-92.381346,1980,0,"AR",2288738
11,36.3353949,-92.381346,1985,0,"AR",2327046
11,36.3353949,-92.381346,1990,0,"AR",2356586
11,36.3353949,-92.381346,1995,0,"AR",2535399
11,36.3353949,-92.381346,2000,0,"AR",2678288
11,36.3353949,-92.381346,2005,0,"AR",2776221
12,36.2946713,-95.6295787,1970,0,"OK",2566485
12,36.2946713,-95.6295787,1975,0,"OK",2771858
12,36.2946713,-95.6295787,1980,0,"OK",3040758
12,36.2946713,-95.6295787,1985,0,"OK",3271333
12,36.2946713,-95.6295787,1990,0,"OK",3148825
12,36.2946713,-95.6295787,1995,0,"OK",3308208
12,36.2946713,-95.6295787,2000,0,"OK",3453943
12,36.2946713,-95.6295787,2005,0,"OK",3532769
13,37.1403181,-94.3105744,1970,0,"MO",4684768
13,37.1403181,-94.3105744,1975,0,"MO",4795383
13,37.1403181,-94.3105744,1980,0,"MO",4921966
13,37.1403181,-94.3105744,1985,0,"MO",5000260
13,37.1403181,-94.3105744,1990,0,"MO",5128880
13,37.1403181,-94.3105744,1995,0,"MO",5378247
13,37.1403181,-94.3105744,2000,0,"MO",5606065
13,37.1403181,-94.3105744,2005,0,"MO",5806639
14,37.6635401,-92.6463991,1970,0,"MO",4684768
14,37.6635401,-92.6463991,1975,0,"MO",4795383
14,37.6635401,-92.6463991,1980,0,"MO",4921966
14,37.6635401,-92.6463991,1985,0,"MO",5000260
14,37.6635401,-92.6463991,1990,0,"MO",5128880
14,37.6635401,-92.6463991,1995,0,"MO",5378247
14,37.6635401,-92.6463991,2000,0,"MO",5606065
14,37.6635401,-92.6463991,2005,0,"MO",5806639
15,36.7281154,-91.8523711,1970,0,"MO",4684768
15,36.7281154,-91.8523711,1975,0,"MO",4795383
15,36.7281154,-91.8523711,1980,0,"MO",4921966
15,36.7281154,-91.8523711,1985,0,"MO",5000260
15,36.7281154,-91.8523711,1990,0,"MO",5128880
15,36.7281154,-91.8523711,1995,0,"MO",5378247
15,36.7281154,-91.8523711,2000,0,"MO",5606065
15,36.7281154,-91.8523711,2005,0,"MO",5806639
16,35.4691596,-94.3533552,1970,0,"AR",1930077
16,35.4691596,-94.3533552,1975,0,"AR",2158291
16,35.4691596,-94.3533552,1980,0,"AR",2288738
16,35.4691596,-94.3533552,1985,0,"AR",2327046
16,35.4691596,-94.3533552,1990,0,"AR",2356586
16,35.4691596,-94.3533552,1995,0,"AR",2535399
16,35.4691596,-94.3533552,2000,0,"AR",2678288
16,35.4691596,-94.3533552,2005,0,"AR",2776221
17,36.8390699,-94.3969434,1970,0,"MO",4684768
17,36.8390699,-94.3969434,1975,0,"MO",4795383
17,36.8390699,-94.3969434,1980,0,"MO",4921966
17,36.8390699,-94.3969434,1985,0,"MO",5000260
17,36.8390699,-94.3969434,1990,0,"MO",5128880
17,36.8390699,-94.3969434,1995,0,"MO",5378247
17,36.8390699,-94.3969434,2000,0,"MO",5606065
17,36.8390699,-94.3969434,2005,0,"MO",5806639
18,35.6048018,-91.2817951,1970,0,"AR",1930077
18,35.6048018,-91.2817951,1975,0,"AR",2158291
18,35.6048018,-91.2817951,1980,0,"AR",2288738
18,35.6048018,-91.2817951,1985,0,"AR",2327046
18,35.6048018,-91.2817951,1990,0,"AR",2356586
18,35.6048018,-91.2817951,1995,0,"AR",2535399
18,35.6048018,-91.2817951,2000,0,"AR",2678288
18,35.6048018,-91.2817951,2005,0,"AR",2776221
19,36.7551339,-90.4085018,1990,1,"MO",5128880
19,36.7551339,-90.4085018,1995,0,"MO",5378247
19,36.7551339,-90.4085018,2000,0,"MO",5606065
19,36.7551339,-90.4085018,2005,0,"MO",5806639
20,38.3661668,-93.7490658,1970,1,"MO",4684768
20,38.3661668,-93.7490658,1975,0,"MO",4795383
20,38.3661668,-93.7490658,1980,0,"MO",4921966
20,38.3661668,-93.7490658,1985,0,"MO",5000260
20,38.3661668,-93.7490658,1990,0,"MO",5128880
20,38.3661668,-93.7490658,1995,0,"MO",5378247
20,38.3661668,-93.7490658,2000,0,"MO",5606065
20,38.3661668,-93.7490658,2005,0,"MO",5806639
21,37.8250379,-92.1528163,1970,1,"MO",4684768
21,37.8250379,-92.1528163,1975,0,"MO",4795383
21,37.8250379,-92.1528163,1980,0,"MO",4921966
21,37.8250379,-92.1528163,1985,0,"MO",5000260
21,37.8250379,-92.1528163,1990,0,"MO",5128880
21,37.8250379,-92.1528163,1995,0,"MO",5378247
21,37.8250379,-92.1528163,2000,0,"MO",5606065
21,37.8250379,-92.1528163,2005,0,"MO",5806639
22,36.3001554,-95.3213719,1970,1,"OK",2566485
22,36.3001554,-95.3213719,1975,0,"OK",2771858
22,36.3001554,-95.3213719,1980,0,"OK",3040758
22,36.3001554,-95.3213719,1985,0,"OK",3271333
22,36.3001554,-95.3213719,1990,0,"OK",3148825
22,36.3001554,-95.3213719,1995,0,"OK",3308208
22,36.3001554,-95.3213719,2000,0,"OK",3453943
22,36.3001554,-95.3213719,2005,0,"OK",3532769
23,32.5232053,-92.637927,1970,1,"LA",3650209
23,32.5232053,-92.637927,1975,0,"LA",3886963
23,32.5232053,-92.637927,1980,0,"LA",4223101
23,32.5232053,-92.637927,1985,0,"LA",4408113
23,32.5232053,-92.637927,1990,0,"LA",4221532
23,32.5232053,-92.637927,1995,0,"LA",4378779
23,32.5232053,-92.637927,2000,0,"LA",4468979
23,32.5232053,-92.637927,2005,0,"LA",4497691
24,34.885328,-92.111429,1975,0,"AR",2158291
24,34.885328,-92.111429,1980,0,"AR",2288738
24,34.885328,-92.111429,1985,0,"AR",2327046
24,34.885328,-92.111429,1990,0,"AR",2356586
24,34.885328,-92.111429,1995,0,"AR",2535399
24,34.885328,-92.111429,2000,0,"AR",2678288
24,34.885328,-92.111429,2005,0,"AR",2776221
25,39.1202574,-91.8936304,1975,0,"MO",4795383
25,39.1202574,-91.8936304,1980,0,"MO",4921966
25,39.1202574,-91.8936304,1985,0,"MO",5000260
25,39.1202574,-91.8936304,1990,0,"MO",5128880
25,39.1202574,-91.8936304,1995,0,"MO",5378247
25,39.1202574,-91.8936304,2000,0,"MO",5606065
25,39.1202574,-91.8936304,2005,0,"MO",5806639
26,39.3111112,-94.9224637,1970,1,"KS",2247823
26,39.3111112,-94.9224637,1975,0,"KS",2278621
26,39.3111112,-94.9224637,1980,0,"KS",2369039
26,39.3111112,-94.9224637,1985,0,"KS",2427401
26,39.3111112,-94.9224637,1990,0,"KS",2481349
26,39.3111112,-94.9224637,1995,0,"KS",2601007
26,39.3111112,-94.9224637,2000,0,"KS",2692810
26,39.3111112,-94.9224637,2005,0,"KS",2741771
27,37.6360667,-91.5460929,1975,0,"MO",4795383
27,37.6360667,-91.5460929,1980,0,"MO",4921966
27,37.6360667,-91.5460929,1985,0,"MO",5000260
27,37.6360667,-91.5460929,1990,0,"MO",5128880
27,37.6360667,-91.5460929,1995,0,"MO",5378247
27,37.6360667,-91.5460929,2000,0,"MO",5606065
27,37.6360667,-91.5460929,2005,0,"MO",5806639
28,36.904532,-94.879752,1975,0,"OK",2771858
28,36.904532,-94.879752,1980,0,"OK",3040758
28,36.904532,-94.879752,1985,0,"OK",3271333
28,36.904532,-94.879752,1990,0,"OK",3148825
28,36.904532,-94.879752,1995,0,"OK",3308208
28,36.904532,-94.879752,2000,0,"OK",3453943
28,36.904532,-94.879752,2005,0,"OK",3532769
29,38.580051,-92.218807,1975,0,"MO",4795383
29,38.580051,-92.218807,1980,0,"MO",4921966
29,38.580051,-92.218807,1985,0,"MO",5000260
29,38.580051,-92.218807,1990,0,"MO",5128880
29,38.580051,-92.218807,1995,0,"MO",5378247
29,38.580051,-92.218807,2000,0,"MO",5606065
29,38.580051,-92.218807,2005,0,"MO",5806639
30,36.7958866,-89.9578688,1975,0,"MO",4795383
30,36.7958866,-89.9578688,1980,0,"MO",4921966
30,36.7958866,-89.9578688,1985,0,"MO",5000260
30,36.7958866,-89.9578688,1990,0,"MO",5128880
30,36.7958866,-89.9578688,1995,0,"MO",5378247
30,36.7958866,-89.9578688,2000,0,"MO",5606065
30,36.7958866,-89.9578688,2005,0,"MO",5806639
31,35.0730038,-94.6289229,1975,0,"OK",2771858
31,35.0730038,-94.6289229,1980,0,"OK",3040758
31,35.0730038,-94.6289229,1985,0,"OK",3271333
31,35.0730038,-94.6289229,1990,0,"OK",3148825
31,35.0730038,-94.6289229,1995,0,"OK",3308208
31,35.0730038,-94.6289229,2000,0,"OK",3453943
31,35.0730038,-94.6289229,2005,0,"OK",3532769
32,36.6408141,-93.2598601,1975,0,"MO",4795383
32,36.6408141,-93.2598601,1980,0,"MO",4921966
32,36.6408141,-93.2598601,1985,0,"MO",5000260
32,36.6408141,-93.2598601,1990,0,"MO",5128880
32,36.6408141,-93.2598601,1995,0,"MO",5378247
32,36.6408141,-93.2598601,2000,0,"MO",5606065
32,36.6408141,-93.2598601,2005,0,"MO",5806639
33,33.9276125,-93.8513438,1975,0,"AR",2158291
33,33.9276125,-93.8513438,1980,0,"AR",2288738
33,33.9276125,-93.8513438,1985,0,"AR",2327046
33,33.9276125,-93.8513438,1990,0,"AR",2356586
33,33.9276125,-93.8513438,1995,0,"AR",2535399
33,33.9276125,-93.8513438,2000,0,"AR",2678288
33,33.9276125,-93.8513438,2005,0,"AR",2776221
34,37.8323338,-94.3266724,1975,0,"MO",4795383
34,37.8323338,-94.3266724,1980,0,"MO",4921966
34,37.8323338,-94.3266724,1985,0,"MO",5000260
34,37.8323338,-94.3266724,1990,0,"MO",5128880
34,37.8323338,-94.3266724,1995,0,"MO",5378247
34,37.8323338,-94.3266724,2000,0,"MO",5606065
34,37.8323338,-94.3266724,2005,0,"MO",5806639
35,39.18853,-96.556228,1975,0,"KS",2278621
35,39.18853,-96.556228,1980,0,"KS",2369039
35,39.18853,-96.556228,1985,0,"KS",2427401
35,39.18853,-96.556228,1990,0,"KS",2481349
35,39.18853,-96.556228,1995,0,"KS",2601007
35,39.18853,-96.556228,2000,0,"KS",2692810
35,39.18853,-96.556228,2005,0,"KS",2741771
36,36.0599043,-90.5230516,1975,0,"AR",2158291
36,36.0599043,-90.5230516,1980,0,"AR",2288738
36,36.0599043,-90.5230516,1985,0,"AR",2327046
36,36.0599043,-90.5230516,1990,0,"AR",2356586
36,36.0599043,-90.5230516,1995,0,"AR",2535399
36,36.0599043,-90.5230516,2000,0,"AR",2678288
36,36.0599043,-90.5230516,2005,0,"AR",2776221
37,37.7886084,-90.4342813,1975,0,"MO",4795383
37,37.7886084,-90.4342813,1980,0,"MO",4921966
37,37.7886084,-90.4342813,1985,0,"MO",5000260
37,37.7886084,-90.4342813,1990,0,"MO",5128880
37,37.7886084,-90.4342813,1995,0,"MO",5378247
37,37.7886084,-90.4342813,2000,0,"MO",5606065
37,37.7886084,-90.4342813,2005,0,"MO",5806639
38,33.8955349,-94.8007445,1975,0,"OK",2771858
38,33.8955349,-94.8007445,1980,0,"OK",3040758
38,33.8955349,-94.8007445,1985,0,"OK",3271333
38,33.8955349,-94.8007445,1990,0,"OK",3148825
38,33.8955349,-94.8007445,1995,0,"OK",3308208
38,33.8955349,-94.8007445,2000,0,"OK",3453943
38,33.8955349,-94.8007445,2005,0,"OK",3532769
39,37.8103008,-94.7053968,1975,0,"KS",2278621
39,37.8103008,-94.7053968,1980,0,"KS",2369039
39,37.8103008,-94.7053968,1985,0,"KS",2427401
39,37.8103008,-94.7053968,1990,0,"KS",2481349
39,37.8103008,-94.7053968,1995,0,"KS",2601007
39,37.8103008,-94.7053968,2000,0,"KS",2692810
39,37.8103008,-94.7053968,2005,0,"KS",2741771
40,39.4474004,-92.4203233,1975,0,"MO",4795383
40,39.4474004,-92.4203233,1980,0,"MO",4921966
40,39.4474004,-92.4203233,1985,0,"MO",5000260
40,39.4474004,-92.4203233,1990,0,"MO",5128880
40,39.4474004,-92.4203233,1995,0,"MO",5378247
40,39.4474004,-92.4203233,2000,0,"MO",5606065
40,39.4474004,-92.4203233,2005,0,"MO",5806639
41,36.7398621,-95.933243,1975,0,"OK",2771858
41,36.7398621,-95.933243,1980,0,"OK",3040758
41,36.7398621,-95.933243,1985,0,"OK",3271333
41,36.7398621,-95.933243,1990,0,"OK",3148825
41,36.7398621,-95.933243,1995,0,"OK",3308208
41,36.7398621,-95.933243,2000,0,"OK",3453943
41,36.7398621,-95.933243,2005,0,"OK",3532769
42,37.0332554,-95.6430641,1975,0,"KS",2278621
42,37.0332554,-95.6430641,1980,0,"KS",2369039
42,37.0332554,-95.6430641,1985,0,"KS",2427401
42,37.0332554,-95.6430641,1990,0,"KS",2481349
42,37.0332554,-95.6430641,1995,0,"KS",2601007
42,37.0332554,-95.6430641,2000,0,"KS",2692810
42,37.0332554,-95.6430641,2005,0,"KS",2741771
43,39.0190778,-96.8206343,1975,0,"KS",2278621
43,39.0190778,-96.8206343,1980,0,"KS",2369039
43,39.0190778,-96.8206343,1985,0,"KS",2427401
43,39.0190778,-96.8206343,1990,0,"KS",2481349
43,39.0190778,-96.8206343,1995,0,"KS",2601007
43,39.0190778,-96.8206343,2000,0,"KS",2692810
43,39.0190778,-96.8206343,2005,0,"KS",2741771
44,38.3483636,-92.5815759,1975,0,"MO",4795383
44,38.3483636,-92.5815759,1980,0,"MO",4921966
44,38.3483636,-92.5815759,1985,0,"MO",5000260
44,38.3483636,-92.5815759,1990,0,"MO",5128880
44,38.3483636,-92.5815759,1995,0,"MO",5378247
44,38.3483636,-92.5815759,2000,0,"MO",5606065
44,38.3483636,-92.5815759,2005,0,"MO",5806639
45,35.819631,-90.685407,1975,0,"AR",2158291
45,35.819631,-90.685407,1980,0,"AR",2288738
45,35.819631,-90.685407,1985,0,"AR",2327046
45,35.819631,-90.685407,1990,0,"AR",2356586
45,35.819631,-90.685407,1995,0,"AR",2535399
45,35.819631,-90.685407,2000,0,"AR",2678288
45,35.819631,-90.685407,2005,0,"AR",2776221
46,37.5918505,-93.4034657,1975,0,"MO",4795383
46,37.5918505,-93.4034657,1980,0,"MO",4921966
46,37.5918505,-93.4034657,1985,0,"MO",5000260
46,37.5918505,-93.4034657,1990,0,"MO",5128880
46,37.5918505,-93.4034657,1995,0,"MO",5378247
46,37.5918505,-93.4034657,2000,0,"MO",5606065
46,37.5918505,-93.4034657,2005,0,"MO",5806639
47,35.4506285,-94.8019159,1975,0,"OK",2771858
47,35.4506285,-94.8019159,1980,0,"OK",3040758
47,35.4506285,-94.8019159,1985,0,"OK",3271333
47,35.4506285,-94.8019159,1990,0,"OK",3148825
47,35.4506285,-94.8019159,1995,0,"OK",3308208
47,35.4506285,-94.8019159,2000,0,"OK",3453943
47,35.4506285,-94.8019159,2005,0,"OK",3532769
48,36.9280983,-93.8876788,1975,0,"MO",4795383
48,36.9280983,-93.8876788,1980,0,"MO",4921966
48,36.9280983,-93.8876788,1985,0,"MO",5000260
48,36.9280983,-93.8876788,1990,0,"MO",5128880
48,36.9280983,-93.8876788,1995,0,"MO",5378247
48,36.9280983,-93.8876788,2000,0,"MO",5606065
48,36.9280983,-93.8876788,2005,0,"MO",5806639
49,34.005817,-95.489225,1975,0,"OK",2771858
49,34.005817,-95.489225,1980,0,"OK",3040758
49,34.005817,-95.489225,1985,0,"OK",3271333
49,34.005817,-95.489225,1990,0,"OK",3148825
49,34.005817,-95.489225,1995,0,"OK",3308208
49,34.005817,-95.489225,2000,0,"OK",3453943
49,34.005817,-95.489225,2005,0,"OK",3532769
50,36.525019,-95.032382,1975,0,"OK",2771858
50,36.525019,-95.032382,1980,0,"OK",3040758
50,36.525019,-95.032382,1985,0,"OK",3271333
50,36.525019,-95.032382,1990,0,"OK",3148825
50,36.525019,-95.032382,1995,0,"OK",3308208
50,36.525019,-95.032382,2000,0,"OK",3453943
50,36.525019,-95.032382,2005,0,"OK",3532769
51,38.866663,-91.943847,1975,0,"MO",4795383
51,38.866663,-91.943847,1980,0,"MO",4921966
51,38.866663,-91.943847,1985,0,"MO",5000260
51,38.866663,-91.943847,1990,0,"MO",5128880
51,38.866663,-91.943847,1995,0,"MO",5378247
51,38.866663,-91.943847,2000,0,"MO",5606065
51,38.866663,-91.943847,2005,0,"MO",5806639
52,34.493103,-93.089803,1975,0,"AR",2158291
52,34.493103,-93.089803,1980,0,"AR",2288738
52,34.493103,-93.089803,1985,0,"AR",2327046
52,34.493103,-93.089803,1990,0,"AR",2356586
52,34.493103,-93.089803,1995,0,"AR",2535399
52,34.493103,-93.089803,2000,0,"AR",2678288
52,34.493103,-93.089803,2005,0,"AR",2776221
54,36.167158,-94.143641,1975,0,"AR",2158291
54,36.167158,-94.143641,1980,0,"AR",2288738
54,36.167158,-94.143641,1985,0,"AR",2327046
54,36.167158,-94.143641,1990,0,"AR",2356586
54,36.167158,-94.143641,1995,0,"AR",2535399
54,36.167158,-94.143641,2000,0,"AR",2678288
54,36.167158,-94.143641,2005,0,"AR",2776221
55,35.141893,-93.902213,1975,0,"AR",2158291
55,35.141893,-93.902213,1980,0,"AR",2288738
55,35.141893,-93.902213,1985,0,"AR",2327046
55,35.141893,-93.902213,1990,0,"AR",2356586
55,35.141893,-93.902213,1995,0,"AR",2535399
55,35.141893,-93.902213,2000,0,"AR",2678288
55,35.141893,-93.902213,2005,0,"AR",2776221
56,36.96263,-92.67725,1975,0,"MO",4795383
56,36.96263,-92.67725,1980,0,"MO",4921966
56,36.96263,-92.67725,1985,0,"MO",5000260
56,36.96263,-92.67725,1990,0,"MO",5128880
56,36.96263,-92.67725,1995,0,"MO",5378247
56,36.96263,-92.67725,2000,0,"MO",5606065
56,36.96263,-92.67725,2005,0,"MO",5806639
57,36.074858,-90.97152,1975,0,"AR",2158291
57,36.074858,-90.97152,1980,0,"AR",2288738
57,36.074858,-90.97152,1985,0,"AR",2327046
57,36.074858,-90.97152,1990,0,"AR",2356586
57,36.074858,-90.97152,1995,0,"AR",2535399
57,36.074858,-90.97152,2000,0,"AR",2678288
57,36.074858,-90.97152,2005,0,"AR",2776221
58,35.278144,-93.104941,1975,0,"AR",2158291
58,35.278144,-93.104941,1980,0,"AR",2288738
58,35.278144,-93.104941,1985,0,"AR",2327046
58,35.278144,-93.104941,1990,0,"AR",2356586
58,35.278144,-93.104941,1995,0,"AR",2535399
58,35.278144,-93.104941,2000,0,"AR",2678288
58,35.278144,-93.104941,2005,0,"AR",2776221
59,37.073967,-94.477686,1975,0,"MO",4795383
59,37.073967,-94.477686,1980,0,"MO",4921966
59,37.073967,-94.477686,1985,0,"MO",5000260
59,37.073967,-94.477686,1990,0,"MO",5128880
59,37.073967,-94.477686,1995,0,"MO",5378247
59,37.073967,-94.477686,2000,0,"MO",5606065
59,37.073967,-94.477686,2005,0,"MO",5806639
60,38.986106,-90.982527,1975,1,"MO",4795383
60,38.986106,-90.982527,1980,0,"MO",4921966
60,38.986106,-90.982527,1985,0,"MO",5000260
60,38.986106,-90.982527,1990,0,"MO",5128880
60,38.986106,-90.982527,1995,0,"MO",5378247
60,38.986106,-90.982527,2000,0,"MO",5606065
60,38.986106,-90.982527,2005,0,"MO",5806639
61,38.779199,-93.736365,1975,0,"MO",4795383
61,38.779199,-93.736365,1980,0,"MO",4921966
61,38.779199,-93.736365,1985,0,"MO",5000260
61,38.779199,-93.736365,1990,0,"MO",5128880
61,38.779199,-93.736365,1995,0,"MO",5378247
61,38.779199,-93.736365,2000,0,"MO",5606065
61,38.779199,-93.736365,2005,0,"MO",5806639
62,35.930755,-89.872021,1975,0,"AR",2158291
62,35.930755,-89.872021,1980,0,"AR",2288738
62,35.930755,-89.872021,1985,0,"AR",2327046
62,35.930755,-89.872021,1990,0,"AR",2356586
62,35.930755,-89.872021,1995,0,"AR",2535399
62,35.930755,-89.872021,2000,0,"AR",2678288
62,35.930755,-89.872021,2005,0,"AR",2776221
63,35.9573471,-95.3952015,1975,0,"OK",2771858
63,35.9573471,-95.3952015,1980,0,"OK",3040758
63,35.9573471,-95.3952015,1985,0,"OK",3271333
63,35.9573471,-95.3952015,1990,0,"OK",3148825
63,35.9573471,-95.3952015,1995,0,"OK",3308208
63,35.9573471,-95.3952015,2000,0,"OK",3453943
63,35.9573471,-95.3952015,2005,0,"OK",3532769
64,35.590743,-89.2395559,1975,0,"TN",4260829
64,35.590743,-89.2395559,1980,0,"TN",4600252
64,35.590743,-89.2395559,1985,0,"TN",4715292
64,35.590743,-89.2395559,1990,0,"TN",4894492
64,35.590743,-89.2395559,1995,0,"TN",5326936
64,35.590743,-89.2395559,2000,0,"TN",5703243
64,35.590743,-89.2395559,2005,0,"TN",5995748
65,38.2211603,-91.1578658,1975,0,"MO",4795383
65,38.2211603,-91.1578658,1980,0,"MO",4921966
65,38.2211603,-91.1578658,1985,0,"MO",5000260
65,38.2211603,-91.1578658,1990,0,"MO",5128880
65,38.2211603,-91.1578658,1995,0,"MO",5378247
65,38.2211603,-91.1578658,2000,0,"MO",5606065
65,38.2211603,-91.1578658,2005,0,"MO",5806639
66,35.4480324,-93.4566619,1975,0,"AR",2158291
66,35.4480324,-93.4566619,1980,0,"AR",2288738
66,35.4480324,-93.4566619,1985,0,"AR",2327046
66,35.4480324,-93.4566619,1990,0,"AR",2356586
66,35.4480324,-93.4566619,1995,0,"AR",2535399
66,35.4480324,-93.4566619,2000,0,"AR",2678288
66,35.4480324,-93.4566619,2005,0,"AR",2776221
67,34.5818092,-94.2366058,1975,0,"AR",2158291
67,34.5818092,-94.2366058,1980,0,"AR",2288738
67,34.5818092,-94.2366058,1985,0,"AR",2327046
67,34.5818092,-94.2366058,1990,0,"AR",2356586
67,34.5818092,-94.2366058,1995,0,"AR",2535399
67,34.5818092,-94.2366058,2000,0,"AR",2678288
67,34.5818092,-94.2366058,2005,0,"AR",2776221
68,35.2532069,-90.7774994,1975,0,"AR",2158291
68,35.2532069,-90.7774994,1980,0,"AR",2288738
68,35.2532069,-90.7774994,1985,0,"AR",2327046
68,35.2532069,-90.7774994,1990,0,"AR",2356586
68,35.2532069,-90.7774994,1995,0,"AR",2535399
68,35.2532069,-90.7774994,2000,0,"AR",2678288
68,35.2532069,-90.7774994,2005,0,"AR",2776221
69,38.2128902,-90.3907102,1975,0,"MO",4795383
69,38.2128902,-90.3907102,1980,0,"MO",4921966
69,38.2128902,-90.3907102,1985,0,"MO",5000260
69,38.2128902,-90.3907102,1990,0,"MO",5128880
69,38.2128902,-90.3907102,1995,0,"MO",5378247
69,38.2128902,-90.3907102,2000,0,"MO",5606065
69,38.2128902,-90.3907102,2005,0,"MO",5806639
70,35.167739,-90.199513,1975,0,"AR",2158291
70,35.167739,-90.199513,1980,0,"AR",2288738
70,35.167739,-90.199513,1985,0,"AR",2327046
70,35.167739,-90.199513,1990,0,"AR",2356586
70,35.167739,-90.199513,1995,0,"AR",2535399
70,35.167739,-90.199513,2000,0,"AR",2678288
70,35.167739,-90.199513,2005,0,"AR",2776221
71,36.248835,-90.963444,1975,0,"AR",2158291
71,36.248835,-90.963444,1980,0,"AR",2288738
71,36.248835,-90.963444,1985,0,"AR",2327046
71,36.248835,-90.963444,1990,0,"AR",2356586
71,36.248835,-90.963444,1995,0,"AR",2535399
71,36.248835,-90.963444,2000,0,"AR",2678288
71,36.248835,-90.963444,2005,0,"AR",2776221
72,37.433477,-94.704919,1975,0,"KS",2278621
72,37.433477,-94.704919,1980,0,"KS",2369039
72,37.433477,-94.704919,1985,0,"KS",2427401
72,37.433477,-94.704919,1990,0,"KS",2481349
72,37.433477,-94.704919,1995,0,"KS",2601007
72,37.433477,-94.704919,2000,0,"KS",2692810
72,37.433477,-94.704919,2005,0,"KS",2741771
73,35.988285,-96.134677,1975,0,"OK",2771858
73,35.988285,-96.134677,1980,0,"OK",3040758
73,35.988285,-96.134677,1985,0,"OK",3271333
73,35.988285,-96.134677,1990,0,"OK",3148825
73,35.988285,-96.134677,1995,0,"OK",3308208
73,35.988285,-96.134677,2000,0,"OK",3453943
73,35.988285,-96.134677,2005,0,"OK",3532769
74,35.697594,-89.985026,1975,0,"AR",2158291
74,35.697594,-89.985026,1980,0,"AR",2288738
74,35.697594,-89.985026,1985,0,"AR",2327046
74,35.697594,-89.985026,1990,0,"AR",2356586
74,35.697594,-89.985026,1995,0,"AR",2535399
74,35.697594,-89.985026,2000,0,"AR",2678288
74,35.697594,-89.985026,2005,0,"AR",2776221
75,31.365942,-92.410302,1985,0,"LA",4408113
75,31.365942,-92.410302,1990,0,"LA",4221532
75,31.365942,-92.410302,1995,0,"LA",4378779
75,31.365942,-92.410302,2000,0,"LA",4468979
75,31.365942,-92.410302,2005,0,"LA",4497691
76,36.375811,-93.582556,1975,0,"AR",2158291
76,36.375811,-93.582556,1980,0,"AR",2288738
76,36.375811,-93.582556,1985,0,"AR",2327046
76,36.375811,-93.582556,1990,0,"AR",2356586
76,36.375811,-93.582556,1995,0,"AR",2535399
76,36.375811,-93.582556,2000,0,"AR",2678288
76,36.375811,-93.582556,2005,0,"AR",2776221
77,30.5994673,-97.4160411,1980,0,"TX",14338208
77,30.5994673,-97.4160411,1985,0,"TX",16272722
77,30.5994673,-97.4160411,1990,0,"TX",17056755
77,30.5994673,-97.4160411,1995,0,"TX",18958751
77,30.5994673,-97.4160411,2000,0,"TX",20945963
77,30.5994673,-97.4160411,2005,0,"TX",22801920
78,37.338658,-92.9071209,1975,0,"MO",4795383
78,37.338658,-92.9071209,1980,0,"MO",4921966
78,37.338658,-92.9071209,1985,0,"MO",5000260
78,37.338658,-92.9071209,1990,0,"MO",5128880
78,37.338658,-92.9071209,1995,0,"MO",5378247
78,37.338658,-92.9071209,2000,0,"MO",5606065
78,37.338658,-92.9071209,2005,0,"MO",5806639
79,37.0846369,-94.5465315,1975,0,"MO",4795383
79,37.0846369,-94.5465315,1980,0,"MO",4921966
79,37.0846369,-94.5465315,1985,0,"MO",5000260
79,37.0846369,-94.5465315,1990,0,"MO",5128880
79,37.0846369,-94.5465315,1995,0,"MO",5378247
79,37.0846369,-94.5465315,2000,0,"MO",5606065
79,37.0846369,-94.5465315,2005,0,"MO",5806639
80,38.9517053,-92.3340724,1975,0,"MO",4795383
80,38.9517053,-92.3340724,1980,0,"MO",4921966
80,38.9517053,-92.3340724,1985,0,"MO",5000260
80,38.9517053,-92.3340724,1990,0,"MO",5128880
80,38.9517053,-92.3340724,1995,0,"MO",5378247
80,38.9517053,-92.3340724,2000,0,"MO",5606065
80,38.9517053,-92.3340724,2005,0,"MO",5806639
81,35.81453,-94.6285553,1975,0,"OK",2771858
81,35.81453,-94.6285553,1980,0,"OK",3040758
81,35.81453,-94.6285553,1985,0,"OK",3271333
81,35.81453,-94.6285553,1990,0,"OK",3148825
81,35.81453,-94.6285553,1995,0,"OK",3308208
81,35.81453,-94.6285553,2000,0,"OK",3453943
81,35.81453,-94.6285553,2005,0,"OK",3532769
82,37.7057476,-89.8958624,1975,0,"MO",4795383
82,37.7057476,-89.8958624,1980,0,"MO",4921966
82,37.7057476,-89.8958624,1985,0,"MO",5000260
82,37.7057476,-89.8958624,1990,0,"MO",5128880
82,37.7057476,-89.8958624,1995,0,"MO",5378247
82,37.7057476,-89.8958624,2000,0,"MO",5606065
82,37.7057476,-89.8958624,2005,0,"MO",5806639
83,33.2453582,-93.229972,1975,0,"AR",2158291
83,33.2453582,-93.229972,1980,0,"AR",2288738
83,33.2453582,-93.229972,1985,0,"AR",2327046
83,33.2453582,-93.229972,1990,0,"AR",2356586
83,33.2453582,-93.229972,1995,0,"AR",2535399
83,33.2453582,-93.229972,2000,0,"AR",2678288
